;;;;;;;;;;;;;;;;;;;;;;;;;P;PI;NA;NP;VN;B;;;;;;;;;;
RIV;.;L1;.1;TERMO;TERMO;TERMO;;;;SOTTOCENTRALE TERMICA;SOTTOCENTRALE TERMICA;SOTTOCENTRALE TERMICA;SOTTOCENTRALE TERMICA;SOTTOCENTRALE TERMICA;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.2;FUMO;FUMO;FUMO;;;;LOCALE QUADRO ELETTRICO;LOCALE QUADRO ELETTRICO;LOCALE QUADRO ELETTRICO;LOCALE QUADRO ELETTRICO;LOCALE QUADRO ELETTRICO;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.3;FUMO;FUMO;FUMO;;;;SPOGLIATOIO PERSONALE;SPOGLIATOIO PERSONALE;SPOGLIATOIO PERSONALE;SPOGLIATOIO PERSONALE;SPOGLIATOIO PERSONALE;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.4;FUMO;FUMO;FUMO;CONTROSOFFITTO;CONTROSOFFITTO;CONTROSOFFITTO;SPOGLIATOIO PERSONALE;SPOGLIATOIO PERSONALE;SPOGLIATOIO PERSONALE;SPOGLIATOIO PERSONALE;SPOGLIATOIO PERSONALE;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.5;FUMO;FUMO;FUMO;;;;DEPOSITO SPORCO;DEPOSITO SPORCO;DEPOSITO SPORCO;DEPOSITO SPORCO;DEPOSITO SPORCO;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.6;FUMO;FUMO;FUMO;CONTROSOFFITTO;CONTROSOFFITTO;CONTROSOFFITTO;DPOSITO SPORCO;DPOSITO SPORCO;DPOSITO SPORCO;DPOSITO SPORCO;DPOSITO SPORCO;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.7;FUMO;FUMO;FUMO;;;;SENSORE 1 CORRIDOIO;SENSORE 1 CORRIDOIO;SENSORE 1 CORRIDOIO;SENSORE 1 CORRIDOIO;SENSORE 1 CORRIDOIO;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.8;FUMO;FUMO;FUMO;;;;SENSORE 2 CORRIDOIO;SENSORE 2 CORRIDOIO;SENSORE 2 CORRIDOIO;SENSORE 2 CORRIDOIO;SENSORE 2 CORRIDOIO;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.9;FUMO;FUMO;FUMO;;;;BOX 2;BOX 2;BOX 2;BOX 2;BOX 2;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MODULI LOOP 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INDIRIZZO;;;;TIPO;;;INSTALLAZIONE;;;DESCRIZIONE;;;;;ZONA;;;DATA DI INSTALLAZIONE
SOSTITUZIONE O REVISIONE;;;;;;;Esito;;;;;;Note a seguito di verifica;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;P;PI;NA;NP;VN;B;;;;;;;;;;
MOD;.;L1;.1;PULSANTE;PULSANTE;PULSANTE;;;;PULSANTE 1 ATRIO;PULSANTE 1 ATRIO;PULSANTE 1 ATRIO;PULSANTE 1 ATRIO;PULSANTE 1 ATRIO;PT;PT;PT;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.2;PULSANTE ;PULSANTE ;PULSANTE ;;;;PULSANTE 2 ATRIO INGRESSO;PULSANTE 2 ATRIO INGRESSO;PULSANTE 2 ATRIO INGRESSO;PULSANTE 2 ATRIO INGRESSO;PULSANTE 2 ATRIO INGRESSO;PT;PT;PT;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.3;PULSANTE;PULSANTE;PULSANTE;;;;SBARCO SCALE;SBARCO SCALE;SBARCO SCALE;SBARCO SCALE;SBARCO SCALE;PT;PT;PT;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.4;M701;M701;M701;;;;TARGHE PIANO TERRA;TARGHE PIANO TERRA;TARGHE PIANO TERRA;TARGHE PIANO TERRA;TARGHE PIANO TERRA;PT;PT;PT;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.5;M701;M701;M701;;;;MGNETI PIANO TERRA;MGNETI PIANO TERRA;MGNETI PIANO TERRA;MGNETI PIANO TERRA;MGNETI PIANO TERRA;PT;PT;PT;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.6;PULSANTE;PULSANTE;PULSANTE;;;;RECEPTION;RECEPTION;RECEPTION;RECEPTION;RECEPTION;PT;PT;PT;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.8;M701;M701;M701;;;;MAGNETI CORRIDOIO;MAGNETI CORRIDOIO;MAGNETI CORRIDOIO;MAGNETI CORRIDOIO;MAGNETI CORRIDOIO;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.9;PULSANTE;PULSANTE;PULSANTE;;;;PULSANTE CORRIDOIO SPOGLIATOI;PULSANTE CORRIDOIO SPOGLIATOI;PULSANTE CORRIDOIO SPOGLIATOI;PULSANTE CORRIDOIO SPOGLIATOI;PULSANTE CORRIDOIO SPOGLIATOI;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.10;M701;M701;M701;;;;TARGA PIANO INTERRATO CORRIDOIO;TARGA PIANO INTERRATO CORRIDOIO;TARGA PIANO INTERRATO CORRIDOIO;TARGA PIANO INTERRATO CORRIDOIO;TARGA PIANO INTERRATO CORRIDOIO;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.11;PULSANTE;PULSANTE;PULSANTE;;;;PULSANTE CORRIDOIO BOX 1-2;PULSANTE CORRIDOIO BOX 1-2;PULSANTE CORRIDOIO BOX 1-2;PULSANTE CORRIDOIO BOX 1-2;PULSANTE CORRIDOIO BOX 1-2;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.12;M701;M701;M701;;;;TARGA VANO QUADRI ELETTRICI;TARGA VANO QUADRI ELETTRICI;TARGA VANO QUADRI ELETTRICI;TARGA VANO QUADRI ELETTRICI;TARGA VANO QUADRI ELETTRICI;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.15;CMA 11-E (IN);CMA 11-E (IN);CMA 11-E (IN);;;;GUASTO ALIMENTATORE A1 PIANO INTERRATO E TERRA;GUASTO ALIMENTATORE A1 PIANO INTERRATO E TERRA;GUASTO ALIMENTATORE A1 PIANO INTERRATO E TERRA;GUASTO ALIMENTATORE A1 PIANO INTERRATO E TERRA;GUASTO ALIMENTATORE A1 PIANO INTERRATO E TERRA;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.16;CMA 11-E (OUT);CMA 11-E (OUT);CMA 11-E (OUT);;;;ARRESTO UTA 1 SERVIZI;ARRESTO UTA 1 SERVIZI;ARRESTO UTA 1 SERVIZI;ARRESTO UTA 1 SERVIZI;ARRESTO UTA 1 SERVIZI;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.18;PULSANTE;PULSANTE;PULSANTE;;;;PULSANTE VANO QUADRI ELETTRICI;PULSANTE VANO QUADRI ELETTRICI;PULSANTE VANO QUADRI ELETTRICI;PULSANTE VANO QUADRI ELETTRICI;PULSANTE VANO QUADRI ELETTRICI;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.19;M701;M701;M701;;;;SERRANDA TAGLIAFUOCO 1;SERRANDA TAGLIAFUOCO 1;SERRANDA TAGLIAFUOCO 1;SERRANDA TAGLIAFUOCO 1;SERRANDA TAGLIAFUOCO 1;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.20;M701;M701;M701;;;;SERRANDA TAGLIAFUOCO 2;SERRANDA TAGLIAFUOCO 2;SERRANDA TAGLIAFUOCO 2;SERRANDA TAGLIAFUOCO 2;SERRANDA TAGLIAFUOCO 2;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.21;M701;M701;M701;;;;SERRANDA TAGLIAFUOCO 3;SERRANDA TAGLIAFUOCO 3;SERRANDA TAGLIAFUOCO 3;SERRANDA TAGLIAFUOCO 3;SERRANDA TAGLIAFUOCO 3;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.22;M701;M701;M701;;;;SERRANDA TAGLIAFUOCO 4;SERRANDA TAGLIAFUOCO 4;SERRANDA TAGLIAFUOCO 4;SERRANDA TAGLIAFUOCO 4;SERRANDA TAGLIAFUOCO 4;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MODULI LOOP 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INDIRIZZO;;;;TIPO;;;INSTALLAZIONE;;;DESCRIZIONE;;;;;ZONA;;;DATA DI INSTALLAZIONE
SOSTITUZIONE O REVISIONE;;;;;;;Esito;;;;;;Note a seguito di verifica;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;P;PI;NA;NP;VN;B;;;;;;;;;;
MOD;.;L1;.58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L1;.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legenda: Nella colonna esito spuntare:  P = Positivo| PI =Positivo previo intervento | NA =Intervento rimandato a sessione successiva | NP =Componente non presente | VN = Vedere nota B = Gli interventi saranno eseguiti dal costruttore e/o dal centro assistenza | Numerare le Note e descriverle nell'apposito riquadro;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIVELATORI LOOP 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INDIRIZZO;;;;TIPO;;;INSTALLAZIONE;;;DESCRIZIONE;;;;;ZONA;;;DATA DI INSTALLAZIONE
SOSTITUZIONE O REVISIONE;;;;;;;Esito;;;;;;Note a seguito di verifica;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;P;PI;NA;NP;VN;B;;;;;;;;;;
RIV;.;L2;.1;FUMO;FUMO;FUMO;;;;VANO TECNICO 1 UTA;VANO TECNICO 1 UTA;VANO TECNICO 1 UTA;VANO TECNICO 1 UTA;VANO TECNICO 1 UTA;P2;P2;P2;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.2;FUMO;FUMO;FUMO;;;;SALA GRUPPI;SALA GRUPPI;SALA GRUPPI;SALA GRUPPI;SALA GRUPPI;P2;P2;P2;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.3;FUMO;FUMO;FUMO;;;;VANO TECNICO 2 UTA;VANO TECNICO 2 UTA;VANO TECNICO 2 UTA;VANO TECNICO 2 UTA;VANO TECNICO 2 UTA;P2;P2;P2;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.4;FUMO;FUMO;FUMO;;;;PALESTRA;PALESTRA;PALESTRA;PALESTRA;PALESTRA;P2;P2;P2;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.5;FUMO;FUMO;FUMO;CONTROSOFFITTO;CONTROSOFFITTO;CONTROSOFFITTO;PALESTRA;PALESTRA;PALESTRA;PALESTRA;PALESTRA;P2;P2;P2;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.6;FUMO;FUMO;FUMO;;;;VANO TECNICO 3 ESTRATTORE;VANO TECNICO 3 ESTRATTORE;VANO TECNICO 3 ESTRATTORE;VANO TECNICO 3 ESTRATTORE;VANO TECNICO 3 ESTRATTORE;P2;P2;P2;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.7;FUMO;FUMO;FUMO;;;;SPOGLIATOIO UOMINI;SPOGLIATOIO UOMINI;SPOGLIATOIO UOMINI;SPOGLIATOIO UOMINI;SPOGLIATOIO UOMINI;P2;P2;P2;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.8;FUMO;FUMO;FUMO;CONTROSOFFITTO;CONTROSOFFITTO;CONTROSOFFITTO;SPOGLIATOIO UOMINI;SPOGLIATOIO UOMINI;SPOGLIATOIO UOMINI;SPOGLIATOIO UOMINI;SPOGLIATOIO UOMINI;P2;P2;P2;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.9;FUMO;FUMO;FUMO;;;;SPOGLIATOIO DONNE;SPOGLIATOIO DONNE;SPOGLIATOIO DONNE;SPOGLIATOIO DONNE;SPOGLIATOIO DONNE;P2;P2;P2;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.10;FUMO;FUMO;FUMO;;;;CORRIDOIO ;CORRIDOIO ;CORRIDOIO ;CORRIDOIO ;CORRIDOIO ;P1;P1;P1;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.11;FUMO;FUMO;FUMO;CONTROSOFFITTO;CONTROSOFFITTO;CONTROSOFFITTO;CORRIDOIO ;CORRIDOIO ;CORRIDOIO ;CORRIDOIO ;CORRIDOIO ;P1;P1;P1;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.12;FUMO;FUMO;FUMO;;;;CONDOTTA MANDATA ARIA;CONDOTTA MANDATA ARIA;CONDOTTA MANDATA ARIA;CONDOTTA MANDATA ARIA;CONDOTTA MANDATA ARIA;P2;P2;P2;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.13;FUMO;FUMO;FUMO;;;;CONTDOTTA RIPRESA ARIA;CONTDOTTA RIPRESA ARIA;CONTDOTTA RIPRESA ARIA;CONTDOTTA RIPRESA ARIA;CONTDOTTA RIPRESA ARIA;P2;P2;P2;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.14;FUMO;FUMO;FUMO;;;;CONDOTTA ARIA ESTRATTORE;CONDOTTA ARIA ESTRATTORE;CONDOTTA ARIA ESTRATTORE;CONDOTTA ARIA ESTRATTORE;CONDOTTA ARIA ESTRATTORE;P2;P2;P2;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.15;FUMO;FUMO;FUMO;;;;CONDOTTA ARIA ESTRATTORE;CONDOTTA ARIA ESTRATTORE;CONDOTTA ARIA ESTRATTORE;CONDOTTA ARIA ESTRATTORE;CONDOTTA ARIA ESTRATTORE;P2;P2;P2;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.16;FUMO;FUMO;FUMO;;;;SBARCO ASCENSORE;SBARCO ASCENSORE;SBARCO ASCENSORE;SBARCO ASCENSORE;SBARCO ASCENSORE;P1;P1;P1;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.17;FUMO;FUMO;FUMO;;;;BOX 10;BOX 10;BOX 10;BOX 10;BOX 10;P1;P1;P1;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.18;FUMO;FUMO;FUMO;;;;BOX 8/9;BOX 8/9;BOX 8/9;BOX 8/9;BOX 8/9;P1;P1;P1;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.19;FUMO;FUMO;FUMO;;;;SBARCO ASCENSORE;SBARCO ASCENSORE;SBARCO ASCENSORE;SBARCO ASCENSORE;SBARCO ASCENSORE;P2;P2;P2;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
